,num_points,max_iterations,application,num_threads,chunk_size,repeat,runtime,comptime,work
549,500,1000,withomp,6,default,5,0.06622483399996781,-1.2751000213029329e-05,[  100488  3921362 17748068 17462674  3638956    98752]
550,500,1000,withomp,7,default,1,0.06938050000007934,0.0006404159998965042,[   77440  1128674 11362443 18545825 10735901  1044073    75944]
551,500,1000,withomp,7,default,2,0.06996241600018038,5.849999979545828e-05,[   77440  1128674 11362443 18545825 10735901  1044073    75944]
552,500,1000,withomp,7,default,3,0.07000250000010055,1.8415999875287525e-05,[   77440  1128674 11362443 18545825 10735901  1044073    75944]
553,500,1000,withomp,7,default,4,0.07010475000015504,-8.383400017919485e-05,[   77440  1128674 11362443 18545825 10735901  1044073    75944]
554,500,1000,withomp,7,default,5,0.07018483299998479,-0.0001639170000089507,[   77440  1128674 11362443 18545825 10735901  1044073    75944]
555,500,1000,withomp,8,default,1,0.05560825000020486,0.00016479099986099754,[   64420   591710  6630580 14763553 14131428  6203712   521813    63084]
556,500,1000,withomp,8,default,2,0.05641708299981474,-0.0006440419997488789,[   64420   591710  6630580 14763553 14131428  6203712   521813    63084]
557,500,1000,withomp,8,default,3,0.05552341599968713,0.00024962500037872815,[   64420   591710  6630580 14763553 14131428  6203712   521813    63084]
558,500,1000,withomp,8,default,4,0.05550833299957958,0.00026470800048628007,[   64420   591710  6630580 14763553 14131428  6203712   521813    63084]
559,500,1000,withomp,8,default,5,0.055495333000180835,0.00027770799988502404,[   64420   591710  6630580 14763553 14131428  6203712   521813    63084]
560,500,1000,withomp,1,1,1,0.15483058300014818,0.004898333999790339,[42970300]
561,500,1000,withomp,1,1,2,0.15311091700004908,0.0066179999998894345,[42970300]
562,500,1000,withomp,1,1,3,0.1531450410002435,0.00658387599969501,[42970300]
563,500,1000,withomp,1,1,4,0.1531112090001443,0.00661770799979422,[42970300]
564,500,1000,withomp,1,1,5,0.15463329099975454,0.005095626000183984,[42970300]
565,500,1000,withomp,2,1,1,0.0778220830002283,0.00013020899996263324,[21485112 21485188]
566,500,1000,withomp,2,1,2,0.07780158299965478,0.00015070900053615333,[21485112 21485188]
567,500,1000,withomp,2,1,3,0.07777612500012765,0.00017616700006328756,[21485112 21485188]
568,500,1000,withomp,2,1,4,0.07788687499987645,6.541700031448272e-05,[21485112 21485188]
569,500,1000,withomp,2,1,5,0.07780845799970848,0.00014383400048245676,[21485112 21485188]
570,500,1000,withomp,3,1,1,0.0535021659998165,-1.1123999684059527e-05,[14325251 14325242 14319807]
571,500,1000,withomp,3,1,2,0.05345416699992711,3.6875000205327524e-05,[14325251 14325242 14319807]
572,500,1000,withomp,3,1,3,0.05903420799995729,-0.005543165999824851,[14325251 14325242 14319807]
573,500,1000,withomp,3,1,4,0.05479454199985412,-0.00130349999972168,[14325251 14325242 14319807]
574,500,1000,withomp,3,1,5,0.053420916000050056,7.012600008238223e-05,[14325251 14325242 14319807]
575,500,1000,withomp,4,1,1,0.04010087500000736,8.279199983007857e-05,[10746229 10738892 10738883 10746296]
576,500,1000,withomp,4,1,2,0.04033750000007785,-0.0001538330002404109,[10746229 10738892 10738883 10746296]
577,500,1000,withomp,4,1,3,0.0403269159996853,-0.00014324899984785588,[10746229 10738892 10738883 10746296]
578,500,1000,withomp,4,1,4,0.040233791999980895,-5.012500014345278e-05,[10746229 10738892 10738883 10746296]
579,500,1000,withomp,4,1,5,0.0403407500002686,-0.00015708300043115742,[10746229 10738892 10738883 10746296]
580,500,1000,withomp,5,1,1,0.032895416999963345,0.00021895800000493182,[8592470 8585434 8614425 8585501 8592470]
581,500,1000,withomp,5,1,2,0.03297800000018469,0.00013637499978358392,[8592470 8585434 8614425 8585501 8592470]
582,500,1000,withomp,5,1,3,0.03291933299988159,0.00019504200008668704,[8592470 8585434 8614425 8585501 8592470]
583,500,1000,withomp,5,1,4,0.032923916000072495,0.00019045899989578174,[8592470 8585434 8614425 8585501 8592470]
584,500,1000,withomp,5,1,5,0.0329776660000789,0.0001367089998893789,[8592470 8585434 8614425 8585501 8592470]
585,500,1000,withomp,6,1,1,0.02752191700028561,3.3166999855893664e-05,[7166298 7166298 7159870 7158953 7158944 7159937]
586,500,1000,withomp,6,1,2,0.02748470799997449,7.037600016701617e-05,[7166298 7166298 7159870 7158953 7158944 7159937]
587,500,1000,withomp,6,1,3,0.0276024170002529,-4.733300011139363e-05,[7166298 7166298 7159870 7158953 7158944 7159937]
588,500,1000,withomp,6,1,4,0.027568957999847044,-1.3873999705538154e-05,[7166298 7166298 7159870 7158953 7158944 7159937]
589,500,1000,withomp,6,1,5,0.02792524999995294,-0.0003701659998114337,[7166298 7166298 7159870 7158953 7158944 7159937]
590,500,1000,withomp,7,1,1,0.023753292000037618,0.0004715830000350252,[6130888 6120282 6130888 6149810 6144349 6144349 6149734]
591,500,1000,withomp,7,1,2,0.023819250000087777,0.000405624999984866,[6130888 6120282 6130888 6149810 6144349 6144349 6149734]
592,500,1000,withomp,7,1,3,0.023793791999651148,0.00043108300042149494,[6130888 6120282 6130888 6149810 6144349 6144349 6149734]
593,500,1000,withomp,7,1,4,0.0238016250000328,0.00042325000003984314,[6130888 6120282 6130888 6149810 6144349 6144349 6149734]
594,500,1000,withomp,7,1,5,0.023811667000245507,0.0004132079998271365,[6130888 6120282 6130888 6149810 6144349 6144349 6149734]
595,500,1000,withomp,8,1,1,0.02056075000018609,3.9832999846112216e-05,[5391604 5404213 5404204 5391604 5354625 5334679 5334679 5354692]
596,500,1000,withomp,8,1,2,0.020615791999716748,-1.5208999684546143e-05,[5391604 5404213 5404204 5391604 5354625 5334679 5334679 5354692]
597,500,1000,withomp,8,1,3,0.020864791000349214,-0.0002642080003170122,[5391604 5404213 5404204 5391604 5354625 5334679 5334679 5354692]
598,500,1000,withomp,8,1,4,0.020830750000186526,-0.00023016700015432434,[5391604 5404213 5404204 5391604 5354625 5334679 5334679 5354692]
599,500,1000,withomp,8,1,5,0.020841041000039695,-0.00024045800000749296,[5391604 5404213 5404204 5391604 5354625 5334679 5334679 5354692]
600,2000,100,withomp,1,default,1,0.3022638749998805,0.006739958000252955,[83863030]
601,2000,100,withomp,1,default,2,0.30190600000014456,0.007097832999988896,[83863030]
602,2000,100,withomp,1,default,3,0.30234541699974216,0.0066584160003912984,[83863030]
603,2000,100,withomp,1,default,4,0.30192974999999933,0.007074083000134124,[83863030]
604,2000,100,withomp,1,default,5,0.3020661249997829,0.00693770800035054,[83863030]
605,2000,100,withomp,2,default,1,0.15312737500016738,8.466599956591381e-05,[41931515 41931515]
606,2000,100,withomp,2,default,2,0.15303845800008276,0.00017358299965053448,[41931515 41931515]
607,2000,100,withomp,2,default,3,0.15290849999973943,0.00030354099999385653,[41931515 41931515]
608,2000,100,withomp,2,default,4,0.15295945800016852,0.0002525829995647655,[41931515 41931515]
609,2000,100,withomp,2,default,5,0.15288537500009625,0.00032666599963704357,[41931515 41931515]
610,2000,100,withomp,3,default,1,0.23077458299985665,9.204199977830285e-05,[10734795 62458049 10670186]
611,2000,100,withomp,3,default,2,0.23374125000009371,-0.0028746250004587637,[10734795 62458049 10670186]
612,2000,100,withomp,3,default,3,0.23065812499999083,0.00020849999964411836,[10734795 62458049 10670186]
613,2000,100,withomp,3,default,4,0.23063379199993506,0.00023283299969989457,[10734795 62458049 10670186]
614,2000,100,withomp,3,default,5,0.23063116599996647,0.00023545899966848083,[10734795 62458049 10670186]
615,2000,100,withomp,4,default,1,0.14276370800007498,-5.812500012325472e-05,[ 3702011 38229504 38229504  3702011]
616,2000,100,withomp,4,default,2,0.14267625000002226,2.9332999929465586e-05,[ 3702011 38229504 38229504  3702011]
617,2000,100,withomp,4,default,3,0.14262799999960407,7.758300034765853e-05,[ 3702011 38229504 38229504  3702011]
618,2000,100,withomp,4,default,4,0.14387833399996452,-0.001172751000012795,[ 3702011 38229504 38229504  3702011]
619,2000,100,withomp,4,default,5,0.14295354200021393,-0.00024795900026219897,[ 3702011 38229504 38229504  3702011]
620,2000,100,withomp,5,default,1,0.1791551670003173,-0.0184096670004692,[ 2044655 18560604 42652512 18560604  2044655]
621,2000,100,withomp,5,default,2,0.16320974999962345,-0.0024642499997753475,[ 2044655 18560604 42652512 18560604  2044655]
622,2000,100,withomp,5,default,3,0.1773355420000371,-0.016590042000188987,[ 2044655 18560604 42652512 18560604  2044655]
623,2000,100,withomp,5,default,4,0.17452675000004092,-0.013781250000192813,[ 2044655 18560604 42652512 18560604  2044655]
624,2000,100,withomp,5,default,5,0.16162929200027065,-0.0008837920004225452,[ 2044655 18560604 42652512 18560604  2044655]
625,2000,100,withomp,6,default,1,0.13167187499993815,-0.0020227919999342703,[ 1548423  9251340 31255261 31137820  9128767  1541419]
626,2000,100,withomp,6,default,2,0.11798283300004186,0.01166624999996202,[ 1548423  9251340 31255261 31137820  9128767  1541419]
627,2000,100,withomp,6,default,3,0.12271429199972772,0.006934791000276164,[ 1548423  9251340 31255261 31137820  9128767  1541419]
628,2000,100,withomp,6,default,4,0.1260234159999527,0.0036256670000511804,[ 1548423  9251340 31255261 31137820  9128767  1541419]
629,2000,100,withomp,6,default,5,0.12627870799997254,0.003370375000031345,[ 1548423  9251340 31255261 31137820  9128767  1541419]
630,2000,100,withomp,7,default,1,0.12457325000013952,0.003072749999773805,[ 1230344  4154321 20625499 32049047 20489411  4090084  1224324]
631,2000,100,withomp,7,default,2,0.12811762499995893,-0.0004716250000456057,[ 1230344  4154321 20625499 32049047 20489411  4090084  1224324]
632,2000,100,withomp,7,default,3,0.127570999999989,7.499999992433004e-05,[ 1230344  4154321 20625499 32049047 20489411  4090084  1224324]
633,2000,100,withomp,7,default,4,0.12748104199999943,0.00016495799991389504,[ 1230344  4154321 20625499 32049047 20489411  4090084  1224324]
634,2000,100,withomp,7,default,5,0.12444758300034664,0.003198416999566689,[ 1230344  4154321 20625499 32049047 20489411  4090084  1224324]
635,2000,100,withomp,8,default,1,0.10076754200008509,0.001615541999854031,[ 1022573  2679438 12859952 25369552 25369552 12859952  2679438  1022573]
636,2000,100,withomp,8,default,2,0.10231995899994217,6.31249999969441e-05,[ 1022573  2679438 12859952 25369552 25369552 12859952  2679438  1022573]
637,2000,100,withomp,8,default,3,0.10203279200004545,0.00035029199989367044,[ 1022573  2679438 12859952 25369552 25369552 12859952  2679438  1022573]
638,2000,100,withomp,8,default,4,0.10832595900001252,-0.0059428750000734,[ 1022573  2679438 12859952 25369552 25369552 12859952  2679438  1022573]
639,2000,100,withomp,8,default,5,0.10707229199988433,-0.004689207999945211,[ 1022573  2679438 12859952 25369552 25369552 12859952  2679438  1022573]
640,2000,100,withomp,1,1,1,0.3005865840000297,0.007475791000160825,[83863030]
641,2000,100,withomp,1,1,2,0.3000407079998695,0.008021667000321031,[83863030]
642,2000,100,withomp,1,1,3,0.3013650000002599,0.0066973749999306165,[83863030]
643,2000,100,withomp,1,1,4,0.30003912500023944,0.008023249999951076,[83863030]
644,2000,100,withomp,1,1,5,0.30093795900029363,0.007124415999896883,[83863030]
645,2000,100,withomp,2,1,1,0.16099075000010998,-0.001258583999970142,[41931515 41931515]
646,2000,100,withomp,2,1,2,0.1561619169997357,0.0035702490004041465,[41931515 41931515]
647,2000,100,withomp,2,1,3,0.15319845800013354,0.0065337080000063,[41931515 41931515]
648,2000,100,withomp,2,1,4,0.15302020900026037,0.006711956999879476,[41931515 41931515]
649,2000,100,withomp,2,1,5,0.15295125000011467,0.006780916000025172,[41931515 41931515]
650,2000,100,withomp,3,1,1,0.10640179200026978,-0.00013479200015353854,[27954151 27954151 27954728]
651,2000,100,withomp,3,1,2,0.10653345799983072,-0.0002664579997144756,[27954151 27954151 27954728]
652,2000,100,withomp,3,1,3,0.10639424999999392,-0.0001272499998776766,[27954151 27954151 27954728]
653,2000,100,withomp,3,1,4,0.1061834170000111,8.358300010513631e-05,[27954151 27954151 27954728]
654,2000,100,withomp,3,1,5,0.10655562500005544,-0.0002886249999392021,[27954151 27954151 27954728]
655,2000,100,withomp,4,1,1,0.0819092910001018,-0.0011303740002404083,[20967542 20963973 20963973 20967542]
656,2000,100,withomp,4,1,2,0.08272325000007186,-0.001944333000210463,[20967542 20963973 20963973 20967542]
657,2000,100,withomp,4,1,3,0.08286170899964418,-0.002082791999782785,[20967542 20963973 20963973 20967542]
658,2000,100,withomp,4,1,4,0.08285120800019286,-0.002072291000331461,[20967542 20963973 20963973 20967542]
659,2000,100,withomp,4,1,5,0.08544054200001483,-0.004661625000153435,[20967542 20963973 20963973 20967542]
660,2000,100,withomp,5,1,1,0.07127524999987145,0.0035826250000354776,[16773498 16771751 16772532 16771751 16773498]
661,2000,100,withomp,5,1,2,0.07197462500016627,0.0028832499997406558,[16773498 16771751 16772532 16771751 16773498]
662,2000,100,withomp,5,1,3,0.0713877909997791,0.0034700840001278266,[16773498 16771751 16772532 16771751 16773498]
663,2000,100,withomp,5,1,4,0.07196329199996399,0.0028945829999429407,[16773498 16771751 16772532 16771751 16773498]
664,2000,100,withomp,5,1,5,0.0709728750002796,0.0038849999996273255,[16773498 16771751 16772532 16771751 16773498]
665,2000,100,withomp,6,1,1,0.059343916999750945,0.00184391599987066,[13976239 13976239 13977364 13977912 13977912 13977364]
666,2000,100,withomp,6,1,2,0.061081917000137764,0.000105915999483841,[13976239 13976239 13977364 13977912 13977912 13977364]
667,2000,100,withomp,6,1,3,0.06230220899988126,-0.0011143760002596537,[13976239 13976239 13977364 13977912 13977912 13977364]
668,2000,100,withomp,6,1,4,0.059711542000059126,0.0014762909995624796,[13976239 13976239 13977364 13977912 13977912 13977364]
669,2000,100,withomp,6,1,5,0.0633348329997716,-0.002147000000150001,[13976239 13976239 13977364 13977912 13977912 13977364]
670,2000,100,withomp,7,1,1,0.05483400000002803,0.0013094999999339052,[11981782 11975430 11979590 11975430 11981782 11984508 11984508]
671,2000,100,withomp,7,1,2,0.05631691700000374,-0.00017341700004180893,[11981782 11975430 11979590 11975430 11981782 11984508 11984508]
672,2000,100,withomp,7,1,3,0.055328999999801454,0.0008145000001604785,[11981782 11975430 11979590 11975430 11981782 11984508 11984508]
673,2000,100,withomp,7,1,4,0.05481666599962409,0.0013268340003378398,[11981782 11975430 11979590 11975430 11981782 11984508 11984508]
674,2000,100,withomp,7,1,5,0.05393424999965646,0.002209250000305474,[11981782 11975430 11979590 11975430 11981782 11984508 11984508]
675,2000,100,withomp,8,1,1,0.055118416999903275,-0.0008519579996573157,[10484451 10484182 10479791 10483091 10483091 10479791 10484182 10484451]
676,2000,100,withomp,8,1,2,0.053679707999890525,0.0005867510003554344,[10484451 10484182 10479791 10483091 10483091 10479791 10484182 10484451]
677,2000,100,withomp,8,1,3,0.050500041999839596,0.0037664170004063635,[10484451 10484182 10479791 10483091 10483091 10479791 10484182 10484451]
678,2000,100,withomp,8,1,4,0.047717458000079205,0.006549001000166754,[10484451 10484182 10479791 10483091 10483091 10479791 10484182 10484451]
679,2000,100,withomp,8,1,5,0.054254499999842665,1.195900040329434e-05,[10484451 10484182 10479791 10483091 10483091 10479791 10484182 10484451]
680,2000,500,withomp,1,default,1,1.6161853329999758,-0.3458695419999458,[354222475]
681,2000,500,withomp,1,default,2,1.3078867499998523,-0.037570958999822324,[354222475]
682,2000,500,withomp,1,default,3,1.273786457999904,-0.0034706669998740836,[354222475]
683,2000,500,withomp,1,default,4,1.2609693750000588,0.009346415999971214,[354222475]
684,2000,500,withomp,1,default,5,1.2675132499998654,0.002802541000164638,[354222475]
685,2000,500,withomp,2,default,1,0.6599215000001095,-0.005181125000035536,[177111199 177111276]
686,2000,500,withomp,2,default,2,0.6584273339999527,-0.003686958999878698,[177111199 177111276]
687,2000,500,withomp,2,default,3,0.6582155839996631,-0.0034752089995890856,[177111199 177111276]
688,2000,500,withomp,2,default,4,0.6489077499995801,0.005832625000493863,[177111199 177111276]
689,2000,500,withomp,2,default,5,0.6935140410000713,-0.03877366599999732,[177111199 177111276]
690,2000,500,withomp,3,default,1,1.0377112500000294,-0.00630025000009482,[ 33752321 287007476  33462678]
691,2000,500,withomp,3,default,2,1.0415139169999748,-0.010102917000040179,[ 33752321 287007476  33462678]
692,2000,500,withomp,3,default,3,1.0529519589999836,-0.021540959000049043,[ 33752321 287007476  33462678]
693,2000,500,withomp,3,default,4,1.0584068339999249,-0.026995833999990282,[ 33752321 287007476  33462678]
694,2000,500,withomp,3,default,5,1.0172718339999847,0.01413916599994991,[ 33752321 287007476  33462678]
695,2000,500,withomp,4,default,1,0.6218417909999516,0.0036148340000181634,[  6582140 170529059 170529132   6582144]
696,2000,500,withomp,4,default,2,0.6242719580000085,0.0011846669999613368,[  6582140 170529059 170529132   6582144]
697,2000,500,withomp,4,default,3,0.62715445799995,-0.0016978329999801645,[  6582140 170529059 170529132   6582144]
698,2000,500,withomp,4,default,4,0.6226027500001692,0.0028538749998006097,[  6582140 170529059 170529132   6582144]
699,2000,500,withomp,4,default,5,0.6242426670000896,0.001213957999880222,[  6582140 170529059 170529132   6582144]
700,2000,500,withomp,5,default,1,0.726677374999781,-0.006458917000145448,[  2070584  75832595 198416040  75832672   2070584]
701,2000,500,withomp,5,default,2,0.7209729169999264,-0.000754459000290808,[  2070584  75832595 198416040  75832672   2070584]
702,2000,500,withomp,5,default,3,0.7192666669998289,0.0009517909998066898,[  2070584  75832595 198416040  75832672   2070584]
703,2000,500,withomp,5,default,4,0.7266777909999291,-0.0064593330002935545,[  2070584  75832595 198416040  75832672   2070584]
704,2000,500,withomp,5,default,5,0.7215190000001712,-0.0013005420005356427,[  2070584  75832595 198416040  75832672   2070584]
705,2000,500,withomp,6,default,1,0.5325047920000543,-0.002156292000108806,[  1567904  32474888 143644866 143072139  31901778   1560900]
706,2000,500,withomp,6,default,2,0.533269042000029,-0.0029205420000835147,[  1567904  32474888 143644866 143072139  31901778   1560900]
707,2000,500,withomp,6,default,3,0.5352885830002378,-0.004940083000292361,[  1567904  32474888 143644866 143072139  31901778   1560900]
708,2000,500,withomp,6,default,4,0.5371421249997184,-0.006793624999772874,[  1567904  32474888 143644866 143072139  31901778   1560900]
709,2000,500,withomp,6,default,5,0.5358036659999925,-0.005455166000047029,[  1567904  32474888 143644866 143072139  31901778   1560900]
710,2000,500,withomp,7,default,1,0.5599613749996024,0.008838583000397193,[  1230344  10179801  90725599 150910012  89970095   9982300   1224324]
711,2000,500,withomp,7,default,2,0.5657714580001993,0.0030284999998002604,[  1230344  10179801  90725599 150910012  89970095   9982300   1224324]
712,2000,500,withomp,7,default,3,0.5712005830000635,-0.002400625000063883,[  1230344  10179801  90725599 150910012  89970095   9982300   1224324]
713,2000,500,withomp,7,default,4,0.5728914999999688,-0.004091541999969195,[  1230344  10179801  90725599 150910012  89970095   9982300   1224324]
714,2000,500,withomp,7,default,5,0.5708815410002899,-0.0020815830002902658,[  1230344  10179801  90725599 150910012  89970095   9982300   1224324]
715,2000,500,withomp,8,default,1,0.44840858400038996,0.0005586659995060472,"[  1022573   5559567  53229981 117299078 117299078  53230054   5559571
   1022573]"
716,2000,500,withomp,8,default,2,0.44682749999992666,0.0021397499999693537,"[  1022573   5559567  53229981 117299078 117299078  53230054   5559571
   1022573]"
717,2000,500,withomp,8,default,3,0.44823520799991456,0.0007320419999814476,"[  1022573   5559567  53229981 117299078 117299078  53230054   5559571
   1022573]"
718,2000,500,withomp,8,default,4,0.44170820799990906,0.007259041999986948,"[  1022573   5559567  53229981 117299078 117299078  53230054   5559571
   1022573]"
719,2000,500,withomp,8,default,5,0.447479000000385,0.0014882499995110265,"[  1022573   5559567  53229981 117299078 117299078  53230054   5559571
   1022573]"
720,2000,500,withomp,1,1,1,1.2269591250001213,0.015455208000275888,[354222475]
721,2000,500,withomp,1,1,2,1.2319197500000882,0.010494583000308921,[354222475]
722,2000,500,withomp,1,1,3,1.252596832999643,-0.01018249999924592,[354222475]
723,2000,500,withomp,1,1,4,1.233973041000354,0.008441292000043177,[354222475]
724,2000,500,withomp,1,1,5,1.2619074999997792,-0.019493166999382083,[354222475]
725,2000,500,withomp,2,1,1,0.6733955419999802,-0.022363874999882682,[177111338 177111137]
726,2000,500,withomp,2,1,2,0.6492086250000284,0.0018230420000691083,[177111338 177111137]
727,2000,500,withomp,2,1,3,0.6479773750002096,0.003054291999887937,[177111338 177111137]
728,2000,500,withomp,2,1,4,0.6455988749999051,0.005432792000192421,[177111338 177111137]
729,2000,500,withomp,2,1,5,0.6523425420000422,-0.0013108749999446445,[177111338 177111137]
730,2000,500,withomp,3,1,1,0.44868483299978834,-0.004124665999825083,[118064044 118064126 118094305]
731,2000,500,withomp,3,1,2,0.4454017919997568,-0.0008416249997935665,[118064044 118064126 118094305]
732,2000,500,withomp,3,1,3,0.4443280830000731,0.0002320839998901647,[118064044 118064126 118094305]
733,2000,500,withomp,3,1,4,0.44522233299994696,-0.0006621659999836993,[118064044 118064126 118094305]
734,2000,500,withomp,3,1,5,0.4457564170002115,-0.0011962500002482557,[118064044 118064126 118094305]
735,2000,500,withomp,4,1,1,0.3369732500000282,0.0025273749997722916,[88563436 88547888 88547902 88563249]
736,2000,500,withomp,4,1,2,0.33589516700021704,0.00360545799958345,[88563436 88547888 88547902 88563249]
737,2000,500,withomp,4,1,3,0.33978383400017265,-0.00028320900037215324,[88563436 88547888 88547902 88563249]
738,2000,500,withomp,4,1,4,0.33870104200013884,0.0007995829996616521,[88563436 88547888 88547902 88563249]
739,2000,500,withomp,4,1,5,0.3331439160001537,0.0063567089996467985,[88563436 88547888 88547902 88563249]
740,2000,500,withomp,5,1,1,0.26860341700012214,0.001442042000235233,[70853705 70837032 70840766 70837095 70853877]
741,2000,500,withomp,5,1,2,0.2678973339998265,0.002148125000530854,[70853705 70837032 70840766 70837095 70853877]
742,2000,500,withomp,5,1,3,0.270644084000196,-0.0005986249998386484,[70853705 70837032 70840766 70837095 70853877]
743,2000,500,withomp,5,1,4,0.2785123750004459,-0.008466916000088531,[70853705 70837032 70840766 70837095 70853877]
744,2000,500,withomp,5,1,5,0.27716624999993655,-0.007120790999579185,[70853705 70837032 70840766 70837095 70853877]
745,2000,500,withomp,6,1,1,0.22936116700020648,-0.0038659590004499478,[59031549 59031466 59047129 59032495 59032660 59047176]
746,2000,500,withomp,6,1,2,0.22506725000039296,0.0004279579993635707,[59031549 59031466 59047129 59032495 59032660 59047176]
747,2000,500,withomp,6,1,3,0.23425025000005917,-0.008755042000302637,[59031549 59031466 59047129 59032495 59032660 59047176]
748,2000,500,withomp,6,1,4,0.2335304999996879,-0.00803529199993136,[59031549 59031466 59047129 59032495 59032660 59047176]
749,2000,500,withomp,6,1,5,0.2258984169998257,-0.00040320900006918237,[59031549 59031466 59047129 59032495 59032660 59047176]
750,2000,500,withomp,7,1,1,0.19775358300012158,-0.0013005410000914708,[50604981 50591576 50592137 50591705 50604743 50618683 50618650]
751,2000,500,withomp,7,1,2,0.19619633299998895,0.0002567090000411554,[50604981 50591576 50592137 50591705 50604743 50618683 50618650]
752,2000,500,withomp,7,1,3,0.1975528339999073,-0.0010997919998771977,[50604981 50591576 50592137 50591705 50604743 50618683 50618650]
753,2000,500,withomp,7,1,4,0.19750808300022982,-0.001055041000199708,[50604981 50591576 50592137 50591705 50604743 50618683 50618650]
754,2000,500,withomp,7,1,5,0.20247079199998552,-0.006017749999955413,[50604981 50591576 50592137 50591705 50604743 50618683 50618650]
755,2000,500,withomp,8,1,1,0.17377716600003623,0.01039512499983175,[44278036 44280602 44267294 44285207 44285400 44267286 44280608 44278042]
756,2000,500,withomp,8,1,2,0.17619837500024005,0.007973915999627934,[44278036 44280602 44267294 44285207 44285400 44267286 44280608 44278042]
757,2000,500,withomp,8,1,3,0.18059737500016126,0.003574915999706718,[44278036 44280602 44267294 44285207 44285400 44267286 44280608 44278042]
758,2000,500,withomp,8,1,4,0.1809040000002824,0.003268290999585588,[44278036 44280602 44267294 44285207 44285400 44267286 44280608 44278042]
759,2000,500,withomp,8,1,5,0.1879680830002144,-0.0037957920003464096,[44278036 44280602 44267294 44285207 44285400 44267286 44280608 44278042]
760,2000,1000,withomp,1,default,1,2.402255624999725,0.03788779100023021,[689833081]
761,2000,1000,withomp,1,default,2,2.452652124999986,-0.012508709000030649,[689833081]
762,2000,1000,withomp,1,default,3,2.4837151669999002,-0.043571750999944925,[689833081]
763,2000,1000,withomp,1,default,4,2.5016802089999146,-0.06153679299995929,[689833081]
764,2000,1000,withomp,1,default,5,2.54016108299993,-0.10001766699997461,[689833081]
765,2000,1000,withomp,2,default,1,1.2718322910000097,0.008827459000258386,[344916465 344916616]
766,2000,1000,withomp,2,default,2,1.2637886669999716,0.016871083000296494,[344916465 344916616]
767,2000,1000,withomp,2,default,3,1.2878859160000502,-0.007226165999782097,[344916465 344916616]
768,2000,1000,withomp,2,default,4,1.2891547079998418,-0.008494957999573671,[344916465 344916616]
769,2000,1000,withomp,2,default,5,1.2841867080001066,-0.003526957999838487,[344916465 344916616]
770,2000,1000,withomp,3,default,1,2.0452695829999357,-0.023896916000012425,[ 62010054 566382771  61440256]
771,2000,1000,withomp,3,default,2,2.047493250000116,-0.02612058300019271,[ 62010054 566382771  61440256]
772,2000,1000,withomp,3,default,3,2.0781979579996914,-0.056825290999768185,[ 62010054 566382771  61440256]
773,2000,1000,withomp,3,default,4,2.10721570800024,-0.08584304100031659,[ 62010054 566382771  61440256]
774,2000,1000,withomp,3,default,5,2.111933166000199,-0.09056049900027574,[ 62010054 566382771  61440256]
775,2000,1000,withomp,4,default,1,1.2460636669998166,0.004132458000185579,[ 10109000 334807465 334807497  10109119]
776,2000,1000,withomp,4,default,2,1.2355382499999905,0.0146578750000117,[ 10109000 334807465 334807497  10109119]
777,2000,1000,withomp,4,default,3,1.2288655409997773,0.021330584000224917,[ 10109000 334807465 334807497  10109119]
778,2000,1000,withomp,4,default,4,1.2252402499998425,0.024955875000159722,[ 10109000 334807465 334807497  10109119]
779,2000,1000,withomp,4,default,5,1.2347265000003063,0.015469624999695952,[ 10109000 334807465 334807497  10109119]
780,2000,1000,withomp,5,default,1,1.4288324580002154,0.016401917000166577,[  2102047 146678520 392271796 146678671   2102047]
781,2000,1000,withomp,5,default,2,1.4343155000001389,0.010918875000243133,[  2102047 146678520 392271796 146678671   2102047]
782,2000,1000,withomp,5,default,3,1.4415270829999827,0.0037072920003993204,[  2102047 146678520 392271796 146678671   2102047]
783,2000,1000,withomp,5,default,4,1.438462791999882,0.006771583000499959,[  2102047 146678520 392271796 146678671   2102047]
784,2000,1000,withomp,5,default,5,1.4257447919999322,0.019489583000449784,[  2102047 146678520 392271796 146678671   2102047]
785,2000,1000,withomp,6,default,1,1.0454572909998205,-0.006942706999780057,[  1591367  60988658 283478399 282334401  59855893   1584363]
786,2000,1000,withomp,6,default,2,1.040686457999982,-0.002171873999941454,[  1591367  60988658 283478399 282334401  59855893   1584363]
787,2000,1000,withomp,6,default,3,1.0431785420000779,-0.004663958000037383,[  1591367  60988658 283478399 282334401  59855893   1584363]
788,2000,1000,withomp,6,default,4,1.0421201660001316,-0.00360558200009109,[  1591367  60988658 283478399 282334401  59855893   1584363]
789,2000,1000,withomp,6,default,5,1.043099125000026,-0.00458454099998562,[  1591367  60988658 283478399 282334401  59855893   1584363]
790,2000,1000,withomp,7,default,1,1.111216291999881,-0.0026125419999516453,[  1230344  17509291 177616284 299014391 176076079  17162368   1224324]
791,2000,1000,withomp,7,default,2,1.1089372500000536,-0.00033350000012433156,[  1230344  17509291 177616284 299014391 176076079  17162368   1224324]
792,2000,1000,withomp,7,default,3,1.1054624580001473,0.00314129199978197,[  1230344  17509291 177616284 299014391 176076079  17162368   1224324]
793,2000,1000,withomp,7,default,4,1.109730749999926,-0.0011269999999967695,[  1230344  17509291 177616284 299014391 176076079  17162368   1224324]
